obs_id,taxon_name,observed_on,photo_id,photo_index,photo_rank_within_observation,n_available_photos,photo_license_code,selected_image_url
101641949,Cirsium altissimum,2021-08-15,169762763,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169762763/medium.jpg
101641949,Cirsium altissimum,2021-08-15,169762785,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169762785/medium.jpg
101641949,Cirsium altissimum,2021-08-15,169762811,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169762811/medium.jpg
101641949,Cirsium altissimum,2021-08-15,169762828,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169762828/medium.jpg
101641949,Cirsium altissimum,2021-08-15,169762852,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169762852/medium.jpg
101649376,Cirsium oleraceum,2021-11-20,169753244,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169753244/medium.jpeg
101649376,Cirsium oleraceum,2021-11-20,169770224,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169770224/medium.jpg
101649376,Cirsium oleraceum,2021-11-20,169753267,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169753267/medium.jpeg
101649376,Cirsium oleraceum,2021-11-20,169770236,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169770236/medium.jpg
101649376,Cirsium oleraceum,2021-11-20,169753276,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169753276/medium.jpeg
101675535,Cirsium discolor,2021-08-18,169814271,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169814271/medium.jpg
101675535,Cirsium discolor,2021-08-18,169814287,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169814287/medium.jpg
101675535,Cirsium discolor,2021-08-18,169821606,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169821606/medium.jpg
101675535,Cirsium discolor,2021-08-18,169821636,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169821636/medium.jpg
101757529,Cirsium serratuloides,2021-08-08,169979431,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169979431/medium.jpeg
101757529,Cirsium serratuloides,2021-08-08,169979611,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169979611/medium.jpeg
101757529,Cirsium serratuloides,2021-08-08,169979615,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169979615/medium.jpeg
101757529,Cirsium serratuloides,2021-08-08,169979617,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169979617/medium.jpeg
101757529,Cirsium serratuloides,2021-08-08,169979621,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169979621/medium.jpeg
101762748,Cirsium discolor,2018-09-14,169989983,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169989983/medium.jpeg
101762748,Cirsium discolor,2018-09-14,169990103,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169990103/medium.jpeg
101767004,Cirsium monspessulanum,2003-08-20,169998921,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169998921/medium.jpg
101767004,Cirsium monspessulanum,2003-08-20,169999141,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169999141/medium.jpg
101767004,Cirsium monspessulanum,2003-08-20,169999145,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/169999145/medium.jpg
101839026,Cirsium palustre,2021-08-10,170121910,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170121910/medium.jpeg
101839026,Cirsium palustre,2021-08-10,170121920,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170121920/medium.jpeg
101839026,Cirsium palustre,2021-08-10,170121924,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170121924/medium.jpeg
101839026,Cirsium palustre,2021-08-10,170121925,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170121925/medium.jpeg
10185708,Cirsium vulgare,2018-03-10,14066356,0,1,2,,https://static.inaturalist.org/photos/14066356/medium.jpg
10185708,Cirsium vulgare,2018-03-10,14066430,1,2,2,,https://static.inaturalist.org/photos/14066430/medium.jpg
101858316,Cirsium arvense,2021-07-07,170158807,0,1,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/170158807/medium.jpg
101858316,Cirsium arvense,2021-07-07,170158813,1,2,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/170158813/medium.jpg
101858316,Cirsium arvense,2021-07-07,170158822,2,3,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/170158822/medium.jpg
101858316,Cirsium arvense,2021-07-07,170158828,3,4,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/170158828/medium.jpg
101877864,Cirsium vulgare,2021-11-25,170197404,0,1,3,,https://static.inaturalist.org/photos/170197404/medium.jpeg
101877864,Cirsium vulgare,2021-11-25,170197422,1,2,3,,https://static.inaturalist.org/photos/170197422/medium.jpeg
101877864,Cirsium vulgare,2021-11-25,170197432,2,3,3,,https://static.inaturalist.org/photos/170197432/medium.jpeg
101931731,Cirsium esculentum,2021-08-10,170296034,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170296034/medium.jpeg
101931731,Cirsium esculentum,2021-08-10,170296276,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170296276/medium.jpeg
101935969,Cirsium oleraceum,2021-09-18,170304349,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170304349/medium.jpeg
101935969,Cirsium oleraceum,2021-09-18,170304420,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170304420/medium.jpeg
101950312,Cirsium obvallatum,2021-06-30,170329231,0,1,2,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/170329231/medium.jpg
101950312,Cirsium obvallatum,2021-06-30,170329239,1,2,2,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/170329239/medium.jpg
101967106,Cirsium vulgare,2021-11-26,170361150,0,1,3,,https://static.inaturalist.org/photos/170361150/medium.jpg
101967106,Cirsium vulgare,2021-11-26,170361169,1,2,3,,https://static.inaturalist.org/photos/170361169/medium.jpg
101967106,Cirsium vulgare,2021-11-26,170361188,2,3,3,,https://static.inaturalist.org/photos/170361188/medium.jpg
101979525,Cirsium vulgare,2021-11-27,170384283,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170384283/medium.jpeg
101979525,Cirsium vulgare,2021-11-27,170384301,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170384301/medium.jpeg
101979525,Cirsium vulgare,2021-11-27,170384312,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170384312/medium.jpeg
102030101,Cirsium horridulum,2021-11-26,170480321,0,1,2,,https://static.inaturalist.org/photos/170480321/medium.jpg
102030101,Cirsium horridulum,2021-11-26,170480350,1,2,2,,https://static.inaturalist.org/photos/170480350/medium.jpg
102071293,Cirsium vulgare,2021-09-16,170556476,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170556476/medium.jpeg
102071293,Cirsium vulgare,2021-09-16,170557220,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170557220/medium.jpeg
102071293,Cirsium vulgare,2021-09-16,170557221,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170557221/medium.jpeg
102297468,Cirsium oleraceum,2007-07-10,170970437,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170970437/medium.jpeg
102297468,Cirsium oleraceum,2007-07-10,170970446,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170970446/medium.jpeg
102297468,Cirsium oleraceum,2007-07-10,170970458,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170970458/medium.jpeg
102297468,Cirsium oleraceum,2007-07-10,170970476,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170970476/medium.jpeg
102302740,Cirsium helenioides,2021-08-12,170980127,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170980127/medium.jpeg
102302740,Cirsium helenioides,2021-08-12,170981124,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170981124/medium.jpeg
102306190,Cirsium heterophyllum,2008-07-19,170987548,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170987548/medium.jpg
102306190,Cirsium heterophyllum,2008-07-19,170987513,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170987513/medium.jpg
102306190,Cirsium heterophyllum,2008-07-19,170987486,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170987486/medium.jpg
102306190,Cirsium heterophyllum,2008-07-19,170987403,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/170987403/medium.jpg
102359199,Cirsium palustre,2019-06-08,171085305,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171085305/medium.jpeg
102359199,Cirsium palustre,2019-06-08,171085288,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171085288/medium.jpeg
102359199,Cirsium palustre,2019-06-08,171085271,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171085271/medium.jpeg
102359199,Cirsium palustre,2019-06-08,171085259,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171085259/medium.jpeg
102371755,Cirsium palustre,2021-12-01,171105483,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171105483/medium.jpeg
102371755,Cirsium palustre,2021-12-01,171105151,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171105151/medium.jpeg
102383518,Cirsium radians,2012-11-17,171130240,0,1,2,,https://static.inaturalist.org/photos/171130240/medium.jpeg
102383518,Cirsium radians,2012-11-17,171130346,1,2,2,,https://static.inaturalist.org/photos/171130346/medium.jpeg
102391715,Cirsium palustre,2021-08-29,171146266,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171146266/medium.jpg
102391715,Cirsium palustre,2021-08-29,171146271,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171146271/medium.jpg
102391715,Cirsium palustre,2021-08-29,171146278,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171146278/medium.jpg
102415449,Cirsium heterophyllum,2021-07-10,171192913,0,1,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171192913/medium.jpg
102415449,Cirsium heterophyllum,2021-07-10,171192903,1,2,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171192903/medium.jpg
102415449,Cirsium heterophyllum,2021-07-10,171192922,2,3,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171192922/medium.jpg
102415449,Cirsium heterophyllum,2021-07-10,171194388,3,4,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171194388/medium.jpg
102433079,Cirsium vulgare,2021-12-04,171225723,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171225723/medium.jpg
102433079,Cirsium vulgare,2021-12-04,171225823,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171225823/medium.jpg
102433079,Cirsium vulgare,2021-12-04,171225883,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171225883/medium.jpg
10245186,Cirsium pumilum,2007-08-20,14168827,0,1,5,cc-by-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/14168827/medium.jpg
10245186,Cirsium pumilum,2007-08-20,14168831,1,2,5,cc-by-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/14168831/medium.jpg
10245186,Cirsium pumilum,2007-08-20,14168834,2,3,5,cc-by-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/14168834/medium.jpg
10245186,Cirsium pumilum,2007-08-20,14168847,3,4,5,cc-by-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/14168847/medium.jpg
10245186,Cirsium pumilum,2007-08-20,14168849,4,5,5,cc-by-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/14168849/medium.jpg
102525562,Cirsium obvallatum,2017-08-06,171404592,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171404592/medium.jpg
102525562,Cirsium obvallatum,2017-08-06,171407385,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171407385/medium.jpg
102525562,Cirsium obvallatum,2017-08-06,171407388,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171407388/medium.jpg
102537741,Cirsium muticum,2021-04-17,171429923,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171429923/medium.jpg
102537741,Cirsium muticum,2021-04-17,171430169,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171430169/medium.jpg
102537741,Cirsium muticum,2021-04-17,171430175,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171430175/medium.jpg
102538821,Cirsium macrobotrys,2017-08-06,171430032,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171430032/medium.jpg
102538821,Cirsium macrobotrys,2017-08-06,171432318,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171432318/medium.jpg
102598994,Cirsium heterophyllum,2021-08-14,171544867,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171544867/medium.jpeg
102598994,Cirsium heterophyllum,2021-08-14,171545268,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171545268/medium.jpeg
102610756,Cirsium heterophyllum,2010-06-19,171567380,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171567380/medium.jpg
102610756,Cirsium heterophyllum,2010-06-19,171567308,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171567308/medium.jpg
102610756,Cirsium heterophyllum,2010-06-19,171567312,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171567312/medium.jpg
102610756,Cirsium heterophyllum,2010-06-19,171567300,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171567300/medium.jpg
102611563,Cirsium arvense,2021-07-12,171569119,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171569119/medium.jpg
102611563,Cirsium arvense,2021-07-12,171569112,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171569112/medium.jpg
102611563,Cirsium arvense,2021-07-12,171569105,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/171569105/medium.jpg
102644769,Cirsium vulgare,2021-11-28,171630543,0,1,2,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/171630543/medium.jpeg
102644769,Cirsium vulgare,2021-11-28,171630550,1,2,2,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/171630550/medium.jpeg
102658509,Cirsium echinus,2021-07-01,171657431,0,1,2,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/171657431/medium.jpg
102658509,Cirsium echinus,2021-07-01,171657426,1,2,2,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/171657426/medium.jpg
102675812,Cirsium vulgare,2021-10-03,171689649,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171689649/medium.jpeg
102675812,Cirsium vulgare,2021-10-03,171689656,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171689656/medium.jpeg
102694978,Cirsium canescens,2007-06-09,171725196,0,1,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171725196/medium.jpg
102694978,Cirsium canescens,2007-06-09,171725203,1,2,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171725203/medium.jpg
102694978,Cirsium canescens,2007-06-09,171725208,2,3,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171725208/medium.jpg
102694978,Cirsium canescens,2007-06-09,171725212,3,4,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171725212/medium.jpg
102694978,Cirsium canescens,2007-06-09,171725283,4,5,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171725283/medium.jpg
102694978,Cirsium canescens,2007-06-09,171725278,5,6,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171725278/medium.jpg
102715452,Cirsium vulgare,2017-08-09,171762040,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171762040/medium.jpg
102715452,Cirsium vulgare,2017-08-09,171763469,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171763469/medium.jpg
102732802,Cirsium vulgare,2021-07-09,171791560,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171791560/medium.jpeg
102732802,Cirsium vulgare,2021-07-09,171793194,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171793194/medium.jpeg
102746863,Cirsium neomexicanum,2005-03-17,171819197,0,1,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171819197/medium.jpg
102746863,Cirsium neomexicanum,2005-03-17,171819210,1,2,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171819210/medium.jpg
102746863,Cirsium neomexicanum,2005-03-17,171819218,2,3,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171819218/medium.jpg
102746863,Cirsium neomexicanum,2005-03-17,171819214,3,4,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171819214/medium.jpg
102746863,Cirsium neomexicanum,2005-03-17,171819264,4,5,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171819264/medium.jpg
102746863,Cirsium neomexicanum,2005-03-17,171819278,5,6,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171819278/medium.jpg
102748702,Cirsium vulgare,2006-07-25,171823114,0,1,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171823114/medium.jpg
102748702,Cirsium vulgare,2006-07-25,171823174,1,2,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171823174/medium.jpg
102748702,Cirsium vulgare,2006-07-25,171823269,2,3,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171823269/medium.jpg
102748702,Cirsium vulgare,2006-07-25,171823241,3,4,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171823241/medium.jpg
102748702,Cirsium vulgare,2006-07-25,171823225,4,5,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171823225/medium.jpg
102748702,Cirsium vulgare,2006-07-25,171823300,5,6,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171823300/medium.jpg
102753506,Cirsium vulgare,2007-09-11,171831921,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171831921/medium.jpg
102753506,Cirsium vulgare,2007-09-11,171831955,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171831955/medium.jpg
102753506,Cirsium vulgare,2007-09-11,171831970,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171831970/medium.jpg
102753506,Cirsium vulgare,2007-09-11,171832097,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171832097/medium.jpg
102753506,Cirsium vulgare,2007-09-11,171832193,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171832193/medium.jpg
102759370,Cirsium ciliatum,2017-08-10,171842824,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171842824/medium.jpg
102759370,Cirsium ciliatum,2017-08-10,171843985,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171843985/medium.jpg
102759370,Cirsium ciliatum,2017-08-10,171845262,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/171845262/medium.jpg
102759370,Cirsium ciliatum,2017-08-10,252831534,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/252831534/medium.jpg
