obs_id,taxon_name,n_usable_heads,min_dimension_median,sharpness_median,involucre_projection_roughness,involucre_spread_fraction,spine_relative_length_max_proxy,coordinate_precision_tier,env_chelsa_bio01_native,env_chelsa_bio04_native,env_chelsa_bio12_native,env_chelsa_bio15_native,log_min_dimension,log1p_sharpness,resolution_stratum
1991555,Cirsium grahamii,1,229.0,3564.569234358449,0.1116683319747305,0.3176470588235294,0.2463986669480424,high_le_1km,2869.0,6485.0,614.0,853.0,5.43372200355424,8.179078993133837,200_299
2180452,Cirsium novoleonense,1,174.0,6687.594561506365,0.0665472177654216,0.1919191919191919,0.1868086971339657,high_le_1km,2816.0,2890.0,728.0,655.0,5.159055299214529,8.808159050559954,150_199
3538246,Cirsium alsophilum,1,151.0,1482.9576618521846,0.0841566634514501,0.3111111111111111,0.1563969801179848,high_le_1km,2797.0,6566.0,1477.0,300.0,5.017279836814924,7.302467893571143,150_199
3685492,Cirsium undulatum,1,245.0,1734.9796324933477,0.0626952937567817,0.196078431372549,0.209827170960191,high_le_1km,2875.0,3324.0,555.0,706.0,5.501258210544727,7.459327162716763,200_299
3693782,Cirsium griseum,2,420.5,1635.8558835307012,0.12694163375087258,0.26915981888311247,0.30993234341240056,unknown,2730.0,8107.0,1164.0,172.0,6.041444479413003,7.400532536556561,300_plus
3720999,Cirsium scopulorum,2,188.5,1821.6952122249324,0.06657176379854746,0.22224489795918365,0.18038370133386333,unknown,2702.0,8735.0,878.0,285.0,5.2390980068880655,7.508071570478622,150_199
3731811,Cirsium andrewsii,1,272.0,7171.396792130702,0.1182595689921249,0.2544603033006244,0.2589006372244636,high_le_1km,2864.0,2158.0,750.0,926.0,5.605802066295998,8.877995158366241,200_299
3897781,Cirsium conspicuum,2,200.0,231.09393183098277,0.12588323716508024,0.3466702470461869,0.41131537372385363,high_le_1km,2845.0,2006.0,1595.0,615.0,5.298317366548036,5.447142168306916,200_299
4077120,Cirsium spinosissimum,1,263.0,2151.446462813153,0.1519885502384435,0.4235294117647059,0.3929004847271447,moderate_1_to_10km,2710.0,7094.0,3196.0,249.0,5.572154032177765,7.674360363896474,200_299
4093866,Cirsium sairamense,1,262.0,4027.218631810109,0.0827006181510471,0.3097345132743362,0.1964031062458544,unknown,2742.0,8285.0,512.0,626.0,5.568344503761097,8.301079530371936,200_299
4098341,Cirsium virginianum,1,250.0,1036.9797881513002,0.1035303326611017,0.3505154639175257,0.279164053279946,unknown,2915.0,5804.0,1480.0,280.0,5.521460917862246,6.945031591620358,200_299
4192880,Cirsium grahamii,2,299.0,457.39711805789665,0.07190623371105395,0.19947479443798694,0.23486821471520503,high_le_1km,2851.0,5437.0,1031.0,932.0,5.700443573390687,6.127735878421554,200_299
4194278,Cirsium subuliforme,1,167.0,2848.3603804964537,0.0854302771025446,0.25,0.2215586751182106,unknown,2891.0,1533.0,1050.0,918.0,5.117993812416755,7.954849820179006,150_199
4194974,Cirsium subuliforme,1,240.0,2315.2201199424285,0.1048082885851812,0.3644859813084112,0.3698117883309229,unknown,2891.0,1533.0,1050.0,918.0,5.480638923341991,7.747691877329606,200_299
4599588,Cirsium coahuilense,1,172.0,2072.70730565828,0.1648203754326152,0.4166666666666667,0.7126609489023701,moderate_1_to_10km,2961.0,5408.0,303.0,619.0,5.147494476813453,7.637093253303945,150_199
4766115,Cirsium rhaphilepis,1,210.0,583.6104990282677,0.0946676834532514,0.3541666666666667,0.1680123313822037,moderate_1_to_10km,2890.0,2103.0,508.0,794.0,5.3471075307174685,6.370945811852635,200_299
4844633,Cirsium peckii,1,367.0,4302.534721242702,0.1497379025346829,0.3975903614457831,0.3461359754024123,high_le_1km,2766.0,8677.0,657.0,381.0,5.905361848054571,8.367191992197496,300_plus
4892677,Cirsium discolor,1,229.0,1707.2276076275743,0.0688537468258544,0.2333333333333333,0.1791388935688588,high_le_1km,2887.0,7678.0,1550.0,164.0,5.43372200355424,7.443211625205339,200_299
5203149,Cirsium acrolepis,1,337.0,4007.8828979394975,0.0621861868016062,0.2058823529411764,0.1968873071627882,high_le_1km,2882.0,3389.0,788.0,689.0,5.820082930352362,8.296267902422802,300_plus
5230737,Cirsium ehrenbergii,1,275.0,1613.3058666610134,0.0644157024607446,0.2413793103448276,0.1475410280193018,high_le_1km,2843.0,1941.0,1222.0,1005.0,5.616771097666572,7.386660339339506,200_299
5481089,Cirsium subcoriaceum,1,207.0,2765.3222693774333,0.1201089785772559,0.3536585365853658,0.2675418940907794,low_gt_10km,2868.0,1664.0,632.0,879.0,5.332718793265369,7.925274016420268,200_299
5482536,Cirsium oaxacanum,1,226.0,2052.183939478186,0.1286778801888172,0.3666666666666666,0.3300869383074911,low_gt_10km,2858.0,1707.0,662.0,881.0,5.420534999272286,7.627147008464918,200_299
5482688,Cirsium muticum,1,356.0,3289.7762337370023,0.1034116762575609,0.2376237623762376,0.260699663841813,high_le_1km,2828.0,9813.0,914.0,320.0,5.87493073085203,8.098878753236669,300_plus
5501522,Cirsium scopulorum,1,190.0,1122.1436848336873,0.1164603022557028,0.3846153846153846,0.3256614105010823,moderate_1_to_10km,2705.0,8091.0,1055.0,303.0,5.247024072160486,7.0238868938679415,150_199
5626842,Cirsium jaliscoense,1,346.0,1505.4103854122982,0.1145662218305512,0.3793103448275862,0.2774412491271262,high_le_1km,2885.0,1516.0,1605.0,1090.0,5.846438775057725,7.317484871512153,300_plus
6447466,Cirsium acrolepis,1,289.0,2805.099274947611,0.1166473049140198,0.3222222222222222,0.2191800536909554,unknown,2897.0,4183.0,788.0,789.0,5.666426688112432,7.9395506395617295,200_299
6539168,Cirsium neomexicanum,1,176.0,4179.56812657713,0.1498334393651866,0.375,0.4394427173322099,moderate_1_to_10km,2828.0,8091.0,447.0,510.0,5.170483995038151,8.338202431732208,150_199
6574219,Cirsium muticum,1,277.0,4637.2996614678505,0.1442246211699486,0.27,0.3568609219583392,high_le_1km,2807.0,9580.0,835.0,221.0,5.6240175061873385,8.4421031257904,200_299
7025291,Cirsium conspicuum,1,202.0,666.528881694223,0.0679251904967943,0.16,0.2721124834238511,unknown,2891.0,1681.0,777.0,871.0,5.308267697401205,6.503582657794117,200_299
7199273,Cirsium hygropodum,1,186.0,1974.247042828873,0.1559063985141671,0.3814432989690721,0.3255578814031674,high_le_1km,2837.0,3320.0,1301.0,825.0,5.225746673713202,7.588448754489393,150_199
7303817,Cirsium velatum,1,207.0,2479.0852416348607,0.0677899704033136,0.2018348623853211,0.252193475672571,high_le_1km,2859.0,1659.0,1087.0,919.0,5.332718793265369,7.816048210195297,200_299
7312552,Cirsium acrolepis,1,171.0,2714.872487553187,0.1345034102413743,0.25,0.536451322993623,high_le_1km,2848.0,3027.0,899.0,672.0,5.14166355650266,7.906868538958347,150_199
7409090,Cirsium texanum,1,234.0,1573.8599219254615,0.1121363937875798,0.3717948717948718,0.2312171281848165,unknown,2897.0,3372.0,411.0,592.0,5.455321115357702,7.361921608844449,200_299
7588981,Cirsium scariosum,2,201.0,4053.1611641320105,0.1476156705042568,0.3641970549687765,0.33397931297920513,unknown,2757.0,8502.0,637.0,618.0,5.303304908059076,8.30749908057105,200_299
7678322,Cirsium muticum,1,173.0,2191.907443642041,0.0807273253647668,0.2441860465116279,0.1751286315187285,unknown,2843.0,9036.0,1000.0,222.0,5.153291594497779,7.6929835421656305,150_199
7694800,Cirsium novoleonense,1,183.0,2709.481696729716,0.0767688437946906,0.3009708737864077,0.1334949228769745,high_le_1km,2827.0,3426.0,816.0,671.0,5.209486152841421,7.904881645949209,150_199
7802224,Cirsium anartiolepis,3,429.0,350.4029050280099,0.117782905967543,0.3835616438356164,0.2755184712591998,unknown,2853.0,1709.0,822.0,743.0,6.061456918928017,5.861933442730805,300_plus
7826696,Cirsium altissimum,1,310.0,2789.254284935485,0.1065763810752441,0.4024390243902439,0.1801867053378786,unknown,2893.0,7124.0,1487.0,125.0,5.736572297479192,7.93388801221621,300_plus
7842054,Cirsium townsendii,1,185.0,2548.823522926933,0.0860853808944012,0.3181818181818182,0.2283374607331824,unknown,2866.0,6477.0,623.0,851.0,5.220355825078324,7.843779429062257,150_199
7888507,Cirsium oaxacanum,1,188.0,3046.2609748376985,0.1258108855599123,0.2921348314606741,0.3071010683946197,high_le_1km,2843.0,1569.0,1266.0,789.0,5.236441962829949,8.021998425084206,150_199
7968496,Cirsium tracyi,1,326.0,4714.256361767907,0.133714427629854,0.4019607843137255,0.409160043111657,high_le_1km,2816.0,8855.0,298.0,305.0,5.786897381366708,8.458558565120319,300_plus
8330756,Cirsium magdalenense,1,221.0,5836.034471053334,0.0450833736290761,0.1914893617021276,0.119302052772348,high_le_1km,2954.0,3358.0,144.0,915.0,5.3981627015177525,8.671978150797683,200_299
8609650,Cirsium acrolepis,1,229.0,6468.751057247714,0.0482574698916388,0.1855670103092783,0.1294534582703326,high_le_1km,2913.0,4315.0,767.0,792.0,5.43372200355424,8.77489291028604,200_299
8715437,Cirsium pinetorum,1,253.0,1224.7850132442577,0.1142409663151802,0.4415584415584415,0.2153391780137871,high_le_1km,2858.0,2401.0,698.0,785.0,5.53338948872752,7.111336744874965,200_299
8888090,Cirsium altissimum,1,160.0,1238.0976400202655,0.0987054250997561,0.4382022471910112,0.1720812976945005,high_le_1km,2874.0,8190.0,1285.0,200.0,5.075173815233827,7.122138684028805,150_199
9221014,Cirsium brevifolium,2,281.0,820.3616528376634,0.0575923137329096,0.27688172043010745,0.13020655676407233,high_le_1km,2784.0,7999.0,740.0,343.0,5.638354669333745,6.710963515306869,200_299
9271936,Cirsium coloradense,1,303.0,535.070746833231,0.0694986321375085,0.2647058823529412,0.209747803175036,high_le_1km,2781.0,7592.0,575.0,637.0,5.713732805509369,6.284266142721346,300_plus
9285225,Cirsium subuliforme,1,302.0,1849.7593781531764,0.1821319842071132,0.2631578947368421,0.5113112172927828,unknown,2862.0,1746.0,692.0,740.0,5.71042701737487,7.523351308528079,300_plus
9544882,Cirsium anartiolepis,1,172.0,787.570925936055,0.1225417904459856,0.3595505617977528,0.3902857616001443,high_le_1km,2892.0,1971.0,853.0,976.0,5.147494476813453,6.670222352815694,150_199
9960172,Cirsium jaliscoense,2,255.0,2305.8102290626466,0.1114809272335961,0.3261637239165329,0.31230412824168435,moderate_1_to_10km,2922.0,1632.0,1707.0,1121.0,5.541263545158426,7.743620996039839,200_299
10065008,Cirsium anartiolepis,1,326.0,1407.993474387874,0.0741196183197569,0.2871287128712871,0.1797003992186102,high_le_1km,2850.0,2884.0,1777.0,1008.0,5.786897381366708,7.250630880509584,300_plus
10336714,Cirsium wheeleri,1,346.0,423.6262110566049,0.1407213617009487,0.3298969072164948,0.3926151574066284,unknown,2840.0,6885.0,572.0,720.0,5.846438775057725,6.051209278538159,300_plus
10679297,Cirsium ehrenbergii,1,215.0,1502.8198011594104,0.0759820079932623,0.3414634146341463,0.1533927712081332,low_gt_10km,2856.0,2065.0,621.0,754.0,5.3706380281276624,7.315763684272724,200_299
10732793,Cirsium brevicaule,1,317.0,2673.8299895117043,0.0537158290947082,0.2511045655375552,0.0949390818692317,high_le_1km,2977.0,2365.0,2332.0,891.0,5.75890177387728,7.891641101987655,300_plus
10822835,Cirsium discolor,1,297.0,1785.1871655454083,0.0697378374086439,0.2916666666666667,0.1519912918492577,moderate_1_to_10km,2787.0,10281.0,836.0,433.0,5.6937321388027,7.487838551883812,200_299
11020531,Cirsium subcoriaceum,1,200.0,3483.6774293163203,0.0782198856900194,0.2631578947368421,0.2348120572864702,high_le_1km,2878.0,1502.0,2854.0,495.0,5.298317366548036,8.15613075917364,200_299
11559073,Cirsium quercetorum,1,441.0,2533.865992347848,0.1366366679041289,0.3364485981308411,0.3306820922168643,high_le_1km,2856.0,2336.0,988.0,936.0,6.089044875446846,7.837896051648834,300_plus
11969467,Cirsium andrewsii,1,371.0,2654.7510746519583,0.1241508730649213,0.4059405940594059,0.275154147747617,high_le_1km,2866.0,2177.0,754.0,927.0,5.916202062607435,7.884482784311065,300_plus
12058362,Cirsium texanum,1,154.0,5235.364374466341,0.0602272527562501,0.2444444444444444,0.1279599743139389,high_le_1km,2949.0,6439.0,684.0,341.0,5.0369526024136295,8.563382714842716,150_199
12275109,Cirsium anartiolepis,2,193.5,1089.317717942506,0.12338542340556945,0.3603584382334115,0.3040249776709665,high_le_1km,2856.0,3389.0,645.0,1010.0,5.2652775124698366,6.994224417100802,150_199
12646598,Cirsium carolinianum,1,174.0,1325.5003344728989,0.1146812011980838,0.3295454545454545,0.2286654813808673,high_le_1km,2897.0,7340.0,1377.0,134.0,5.159055299214529,7.19029942572469,150_199
12667974,Cirsium douglasii,1,353.0,1610.5520446429098,0.1888853272853572,0.3473684210526316,0.5377397320747788,high_le_1km,2871.0,4955.0,1132.0,913.0,5.8664680569332965,7.3849529965099245,300_plus
13239853,Cirsium tracyi,1,257.0,3514.9328770615307,0.0773874580679251,0.2110091743119266,0.233048369139979,moderate_1_to_10km,2797.0,7788.0,346.0,282.0,5.54907608489522,8.165060167912237,200_299
13261275,Cirsium texanum,1,268.0,1454.9066689334825,0.1052828762645079,0.2828282828282828,0.2293482631297468,high_le_1km,2879.0,8531.0,482.0,519.0,5.5909869805108565,7.28338412569485,200_299
13347171,Cirsium arisanense,2,201.5,1073.0922708985383,0.1062546937158133,0.32001042209484104,0.2708239373264884,high_le_1km,2861.0,3988.0,3677.0,605.0,5.305789381386738,6.979231184691823,200_299
13405367,Cirsium cymosum,1,171.0,2870.107037371023,0.1415820883394334,0.3037974683544304,0.4943280668816659,unknown,2870.0,5908.0,1230.0,941.0,5.14166355650266,7.96245296168699,150_199
13526148,Cirsium acrolepis,1,176.0,3759.0554285944886,0.1115325061947079,0.3863636363636363,0.2626633225146535,high_le_1km,2950.0,4990.0,588.0,777.0,5.170483995038151,8.232188977922753,150_199
