scale,unit_id,member_endpoint_ids,module,inferential_unit,predictor,environment_block,sensitivity_family,scenario,excluded_taxa,excluded_region,native_only,equal_taxon_weight,baseline_beta_std,baseline_effect_magnitude,n_observations,n_taxa,status,beta_std_sensitivity,effect_magnitude_sensitivity,effect_magnitude_ratio_to_baseline,direction_stable,baseline_beta_sine,baseline_beta_cosine,baseline_effect_direction_degrees,beta_sine_sensitivity,beta_cosine_sensitivity,effect_direction_degrees_sensitivity,circular_vector_alignment_cosine
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,0.4436988261742537,0.4436988261742537,2175,43,ok,0.44068372023749247,0.44068372023749247,0.9932046114190595,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium altissimum,Cirsium altissimum,,False,False,0.4436988261742537,0.4436988261742537,2156,43,ok,0.45401238085611706,0.45401238085611706,1.0232444939527807,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,dominant_taxon_omission,omit_top2_joint,Cirsium vulgare|Cirsium arvense,,False,False,0.4436988261742537,0.4436988261742537,1036,42,ok,0.44534408428844147,0.44534408428844147,1.0037080515366106,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:Africa,,Africa,False,False,0.4436988261742537,0.4436988261742537,2151,44,ok,0.44333256162577384,0.44333256162577384,0.9991745199065818,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:Asia,,Asia,False,False,0.4436988261742537,0.4436988261742537,2144,41,ok,0.4419138636847611,0.4419138636847611,0.995977085391721,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:Europe,,Europe,False,False,0.4436988261742537,0.4436988261742537,1015,28,ok,0.3060712333589695,0.3060712333589695,0.6898175413219738,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:North America,,North America,False,False,0.4436988261742537,0.4436988261742537,1343,20,ok,0.4839094627987815,0.4839094627987815,1.090625970258339,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:Oceania,,Oceania,False,False,0.4436988261742537,0.4436988261742537,2108,44,ok,0.4439133868766921,0.4439133868766921,1.000483572842165,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,leave_one_broad_region_out,omit_region:South America,,South America,False,False,0.4436988261742537,0.4436988261742537,2136,44,ok,0.443453413954197,0.443453413954197,0.9994468945925038,True,,,,,,,
among_taxon,bract_projection_peak_density,bract_projection_peak_density,armature,linear_endpoint,chelsa_vpd_mean,radiative_atmospheric,native_only,native_only,,,True,False,0.4436988261742537,0.4436988261742537,1175,39,ok,0.4352921328352715,0.4352921328352715,0.9810531539795405,True,,,,,,,
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium vulgare,Cirsium vulgare,,False,False,,0.30378754599948377,29144,142,ok,,0.30432672828434487,1.0017748663233943,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23547551644993225,0.1927849545501182,309.3073541456696,0.9999970565032049
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,,0.30378754599948377,29857,142,ok,,0.3045558050181745,1.0025289352009579,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.2365985062182385,0.1917690935097897,309.02564425981325,0.9999968988267869
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,,0.30378754599948377,37243,142,ok,,0.30544596686415215,1.005459146981197,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23710248653604868,0.19256076846543688,309.08148397445814,0.9999988510771461
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,,0.30378754599948377,38637,142,ok,,0.30295339320387266,0.9972541573655803,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23504251521991487,0.19114333494222696,309.11900134312805,0.9999996292850986
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,,0.30378754599948377,38707,142,ok,,0.31098123428821234,1.0236799973648056,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.24570377612080677,0.1906278638588716,307.80589291017634,0.9997172898386197
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,,0.30378754599948377,39076,142,ok,,0.3025317941755322,0.9958663485699519,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.24011022958826178,0.18404500572995403,307.47024219760596,0.9995608462187852
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,,0.30378754599948377,39141,142,ok,,0.30376772159660287,0.9999347425424711,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23326480919470907,0.19458252099134496,309.8338526068147,0.9999325414771246
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,,0.30378754599948377,39634,142,ok,,0.30422534114274713,1.0014411227485411,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23584566568405077,0.19217148636430903,309.1737957903468,0.9999999954608314
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,,0.30378754599948377,39695,142,ok,,0.30584123382371486,1.006760276552728,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23819419665881433,0.19183947712833851,308.8476581645094,0.9999843374236284
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit:Cirsium altissimum,Cirsium altissimum,,False,False,,0.30378754599948377,39698,142,ok,,0.30683953001799275,1.010046442188628,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.2323115104642676,0.20045413262757436,310.78985311969456,0.9995995590425931
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,dominant_taxon_omission,omit_top2_joint,Cirsium vulgare|Cirsium arvense,,False,False,,0.30378754599948377,18718,141,ok,,0.3050889456701059,1.004283913833072,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.2365482972521871,0.19267632920830668,309.1639431134797,0.9999999970599857
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:Africa,,Africa,False,False,,0.30378754599948377,39905,143,ok,,0.30386966480985667,1.0002703165796436,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23550379407236685,0.19202795673853032,309.1935341148601,0.9999999032971911
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:Asia,,Asia,False,False,,0.30378754599948377,39334,124,ok,,0.3395400244332702,1.1176890853644381,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.20477805863906823,0.27083828180698544,322.9074461266304,0.9713872304494866
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:Europe,,Europe,False,False,,0.30378754599948377,19995,102,ok,,0.37268057420030276,1.2267802913847432,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.3316230770751459,0.17004983133622695,297.1478642914392,0.9780732494253966
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:North America,,North America,False,False,,0.30378754599948377,23240,70,ok,,0.21797900870899348,0.7175376725593744,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.21776178234050605,-0.009729048753168202,267.44186984355446,0.7463308110621492
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:Oceania,,Oceania,False,False,,0.30378754599948377,39223,143,ok,,0.30382570904883244,1.0001256241404601,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23530430825275167,0.1922028719783339,309.24287174204676,0.9999991538517016
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,leave_one_broad_region_out,omit_region:South America,,South America,False,False,,0.30378754599948377,39701,143,ok,,0.30385849338165105,1.0002335427607272,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23549844545659301,0.19201683829210126,309.192546630303,0.9999999107282002
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio01,thermal,native_only,native_only,,,True,False,,0.30378754599948377,23666,128,ok,,0.34887425580938014,1.1484152671945709,True,-0.2355245549777385,0.191872502216776,309.1683366308672,-0.23813397478687248,0.2549616763726541,316.95455434324236,0.9907804576860086
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium vulgare,Cirsium vulgare,,False,False,,0.3347659507000928,29144,142,ok,,0.3350620473808135,1.0008844886407997,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.0038140804028562215,-0.3350403384455416,180.6522237634205,0.9999999817466785
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,,0.3347659507000928,29857,142,ok,,0.33468013126920537,0.9997436434897039,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.0013914706908994964,-0.3346772386579179,180.23821440277825,0.9999724949707992
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,,0.3347659507000928,37243,142,ok,,0.3343854898398919,0.9988635019200572,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.005176460414077772,-0.33434542029620495,180.8870037454625,0.999992369183122
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,,0.3347659507000928,38637,142,ok,,0.33605430627389193,1.003848526324451,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.004879627211105244,-0.336018877451115,180.83198419139293,0.9999956595310189
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,,0.3347659507000928,38707,142,ok,,0.3340420495411265,0.997837590240428,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,0.0013073127294668176,-0.33403949137050215,179.77576567616248,0.9998800610567138
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,,0.3347659507000928,39076,142,ok,,0.33485383425754095,1.0002625223899395,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.0036726135316299873,-0.33483369338646907,180.62842187432767,0.9999998160858861
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,,0.3347659507000928,39141,142,ok,,0.3325132897728972,0.993270937732811,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,0.0009657999458553926,-0.3325118871650445,179.83358157324813,0.9998951801155997
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,,0.3347659507000928,39634,142,ok,,0.3340729475805178,0.9979298876778665,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.0052757535397442564,-0.3340312870521611,180.9048651786767,0.9999911027435879
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,,0.3347659507000928,39695,142,ok,,0.33535527021208095,1.0017603926288075,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.007618356187194147,-0.335268724917823,181.3017156676226,0.9999378984171515
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit:Cirsium altissimum,Cirsium altissimum,,False,False,,0.3347659507000928,39698,142,ok,,0.3307756475482888,0.9880803195681667,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-4.9656888844064526e-05,-0.330775643820979,180.00860138945018,0.9999347422900041
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,dominant_taxon_omission,omit_top2_joint,Cirsium vulgare|Cirsium arvense,,False,False,,0.3347659507000928,18718,141,ok,,0.33495588817968736,1.0005673739494634,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.0013249471610746212,-0.3349532676975455,180.2266390323452,0.9999709761547882
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,leave_one_broad_region_out,omit_region:Africa,,Africa,False,False,,0.3347659507000928,39905,143,ok,,0.3349729472861043,1.0006183322574431,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.003906670612900119,-0.3349501654548949,180.66823549318303,0.9999999960935786
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,leave_one_broad_region_out,omit_region:Asia,,Asia,False,False,,0.3347659507000928,39334,124,ok,,0.34785898688055666,1.0391110151826448,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,0.004198789174590646,-0.3478336454729971,179.30840153655018,0.9997204655301104
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,leave_one_broad_region_out,omit_region:Europe,,Europe,False,False,,0.3347659507000928,19995,102,ok,,0.38309658200759905,1.1443714069678619,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.028922448894449386,-0.3820032501116359,184.32975021052545,0.9979530904953481
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,leave_one_broad_region_out,omit_region:North America,,North America,False,False,,0.3347659507000928,23240,70,ok,,0.09649873153101572,0.28825730731936405,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,0.0287338182851905,-0.09212151146094326,162.67666549766616,0.9511292701001942
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,leave_one_broad_region_out,omit_region:Oceania,,Oceania,False,False,,0.3347659507000928,39223,143,ok,,0.33518932141173385,1.0012646767413342,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.00422167247022888,-0.3351627346081493,180.72165309303034,0.9999994790824495
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,leave_one_broad_region_out,omit_region:South America,,South America,False,False,,0.3347659507000928,39701,143,ok,,0.33509666074038946,1.000987884340104,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,-0.003899410887870059,-0.33507397188395166,180.66674740527148,0.9999999980519809
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio04,thermal,native_only,native_only,,,True,False,,0.3347659507000928,23666,128,ok,,0.36387532482232543,1.0869544051937077,True,-0.0038746684239681,-0.3347435267376223,180.6631711027913,0.015046668169068337,-0.3635640930999138,177.63007711136805,0.9985991389725974
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium vulgare,Cirsium vulgare,,False,False,,0.41019064195139865,29144,142,ok,,0.4073890132815072,0.9931699351877866,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.01564955660574541,0.4070883190666659,2.2015179290942797,0.9999993035723816
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,,0.41019064195139865,29857,142,ok,,0.41038572132609985,1.0004755822165352,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.01266466176403107,0.41019025660142877,1.7684506483152849,0.9999618183032665
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,,0.41019064195139865,37243,142,ok,,0.4144928647756715,1.0104883495240309,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.010891235622118193,0.41434975073790814,1.5056801154059452,0.9999112254483428
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,,0.41019064195139865,38637,142,ok,,0.40634927298455,0.9906351618638247,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.023924500220397493,0.4056443638758913,3.375337855060355,0.9998136289550252
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,,0.41019064195139865,38707,142,ok,,0.4092806652963831,0.9977815762673509,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.009138564489132011,0.4091786280153546,1.2794269008373047,0.9998508130532674
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,,0.41019064195139865,39076,142,ok,,0.4209680388814993,1.0262741170272178,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.018092188412079963,0.42057907993408006,2.4631927423382236,0.9999942644796237
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,,0.41019064195139865,39141,142,ok,,0.4069037584176894,0.9919869368104729,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.007950383484479755,0.4068260807972997,1.1195581223315327,0.9997987256281635
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,,0.41019064195139865,39634,142,ok,,0.4104841546114215,1.000715551819092,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.016067234127657853,0.4101695809961295,2.2432533105271624,0.9999998979505217
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,,0.41019064195139865,39695,142,ok,,0.4103660040848272,1.0004275137350631,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.004312514668467611,0.4103433434646926,0.6021294048658385,0.9995767764911737
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit:Cirsium altissimum,Cirsium altissimum,,False,False,,0.41019064195139865,39698,142,ok,,0.40630162542673653,0.9905190023200897,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.012197787215593524,0.4061184861730025,1.7203641539541759,0.9999541321655452
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,dominant_taxon_omission,omit_top2_joint,Cirsium vulgare|Cirsium arvense,,False,False,,0.41019064195139865,18718,141,ok,,0.40756100973808906,0.9935892437701659,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.012031337966613702,0.40738338646226585,1.6916364220827296,0.9999492042450534
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,leave_one_broad_region_out,omit_region:Africa,,Africa,False,False,,0.41019064195139865,39905,143,ok,,0.41033111712380793,1.000342463133096,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.016254544652536645,0.4100090431419908,2.270265430819861,0.9999999998064019
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,leave_one_broad_region_out,omit_region:Asia,,Asia,False,False,,0.41019064195139865,39334,124,ok,,0.45978798247317304,1.1209129010984382,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.038630386298192515,0.4581622879299466,4.819548359130798,0.9990094574073142
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,leave_one_broad_region_out,omit_region:Europe,,Europe,False,False,,0.41019064195139865,19995,102,ok,,0.3855137625349488,0.9398404622322571,True,0.0162409148606312,0.4098689978871179,2.269138004126701,-0.08567703539580705,0.3758727267435594,347.15929724394755,0.9654278740346756
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,leave_one_broad_region_out,omit_region:North America,,North America,False,False,,0.41019064195139865,23240,70,ok,,0.16997858113003655,0.41438922234158726,True,0.0162409148606312,0.4098689978871179,2.269138004126701,-0.01634403109290444,0.1691909887985013,354.4822870443747,0.9907789602968524
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,leave_one_broad_region_out,omit_region:Oceania,,Oceania,False,False,,0.41019064195139865,39223,143,ok,,0.410349254406305,1.0003866798475747,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.01622074771316447,0.410028533074756,2.26544237390143,0.999999997919816
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,leave_one_broad_region_out,omit_region:South America,,South America,False,False,,0.41019064195139865,39701,143,ok,,0.4103337291791956,1.000348831038944,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.016096152965311413,0.4100179059039041,2.2481171960834625,0.9999999326986853
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_bio15,hydric,native_only,native_only,,,True,False,,0.41019064195139865,23666,128,ok,,0.43780921834707437,1.0673310738252972,True,0.0162409148606312,0.4098689978871179,2.269138004126701,0.028532562941545242,0.43687847797947543,3.736684440210421,0.9996719918005434
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium vulgare,Cirsium vulgare,,False,False,,0.5003711415702184,29144,142,ok,,0.4981475142815276,0.9955560440961626,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.2524735346442871,0.4294275960963439,30.452564460263353,0.9999966869038825
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium arvense,Cirsium arvense,,False,False,,0.5003711415702184,29857,142,ok,,0.4995606212986764,0.9983801618354756,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.24880752485997462,0.4331923705761364,29.87125221606118,0.9999713350223934
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium palustre,Cirsium palustre,,False,False,,0.5003711415702184,37243,142,ok,,0.5069853249729319,1.0132185548949875,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.24503272294433182,0.4438390298569918,28.902019848957476,0.9997001846740098
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium oleraceum,Cirsium oleraceum,,False,False,,0.5003711415702184,38637,142,ok,,0.5032816477191082,1.0058166946633977,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.27439005657007975,0.42190344130657315,33.03845451631395,0.9988622638163988
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium heterophyllum,Cirsium heterophyllum,,False,False,,0.5003711415702184,38707,142,ok,,0.4948388873644567,0.9889436984946794,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.23598460647386382,0.43494458262572844,28.482596404243967,0.9994941590301967
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium horridulum,Cirsium horridulum,,False,False,,0.5003711415702184,39076,142,ok,,0.5007402742444449,1.0007377177530024,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.25237001728189523,0.43249300182492867,30.26458445393962,0.9999997502662208
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium discolor,Cirsium discolor,,False,False,,0.5003711415702184,39141,142,ok,,0.49864838956025453,0.9965570516226061,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.25072413309079744,0.43103088694071967,30.185914916421183,0.9999978372736347
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium undulatum,Cirsium undulatum,,False,False,,0.5003711415702184,39634,142,ok,,0.5006811816762733,1.0006196202784234,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.25224344721531655,0.4324984266118007,30.251761533182332,0.9999995670547669
among_taxon,corolla_hue,corolla_hue_sin|corolla_hue_cos,colour,circular_joint,chelsa_rsds_mean,radiative_atmospheric,dominant_taxon_omission,omit:Cirsium acaulon,Cirsium acaulon,,False,False,,0.5003711415702184,39695,142,ok,,0.4955952010572153,0.9904552039152063,True,0.2524893442262619,0.4319958453139055,30.305077111803804,0.2396921005665116,0.43377678618957344,28.923729240276526,0.9997093904854076
